#WBPaper00037950_hypodermis_embryo_enriched_WBbt_0005733_734
Tissue,Expected,Observed,Enrichment Fold Change,Q value
ABpraaap WBbt:0006534,1.2550776583034648,5.0,3.983817229890528,0.012143744510650213
ABprpppp WBbt:0006179,1.293110314615691,5.0,3.866646134893748,0.012143744510650213
MSpaap WBbt:0005878,1.2550776583034648,5.0,3.983817229890528,0.012143744510650213
MSaaap WBbt:0006160,1.3311429709279172,5.0,3.7561705310396407,0.012143744510650213
ABprapap WBbt:0006678,1.293110314615691,5.0,3.866646134893748,0.012143744510650213
ABpraapp WBbt:0006335,1.2550776583034648,5.0,3.983817229890528,0.012143744510650213
P6 WBbt:0006775,1.2550776583034648,5.0,3.983817229890528,0.012143744510650213
MSppaa WBbt:0006531,1.293110314615691,5.0,3.866646134893748,0.012143744510650213
ABprpaaa WBbt:0006167,1.3311429709279172,5.0,3.7561705310396407,0.012143744510650213
P7 WBbt:0006776,1.293110314615691,5.0,3.866646134893748,0.012143744510650213
P11 WBbt:0004410,2.2058940661091198,7.0,3.173316483119697,0.012143744510650213
P2 WBbt:0006771,1.2550776583034648,5.0,3.983817229890528,0.012143744510650213
Epl WBbt:0006000,1.3691756272401434,5.0,3.6518324607329844,0.012143744510650213
ABprpppa WBbt:0005943,1.2550776583034648,5.0,3.983817229890528,0.012143744510650213
P9 WBbt:0006778,1.293110314615691,5.0,3.866646134893748,0.012143744510650213
AB WBbt:0004015,1.2550776583034648,5.0,3.983817229890528,0.012143744510650213
ABprpapa WBbt:0006259,1.293110314615691,5.0,3.866646134893748,0.012143744510650213
ABprppaa WBbt:0005984,1.4072082835523696,5.0,3.553134286118579,0.012836627116498571
ABplpppp WBbt:0006647,1.4452409398645958,5.0,3.4596307522733536,0.014474875902142635
ABprppap WBbt:0006346,1.4452409398645958,5.0,3.4596307522733536,0.014474875902142635
ABalpppa WBbt:0006649,1.483273596176822,5.0,3.370922271445832,0.01593844109025014
Capp WBbt:0006098,1.483273596176822,5.0,3.370922271445832,0.01593844109025014
Cppp WBbt:0006268,1.483273596176822,5.0,3.370922271445832,0.01593844109025014
P10 WBbt:0006779,1.483273596176822,5.0,3.370922271445832,0.01593844109025014
ABpraapa WBbt:0006302,1.483273596176822,5.0,3.370922271445832,0.01593844109025014
Capa WBbt:0006444,1.5593389088012743,5.0,3.2064870386923765,0.018815994251867973
ABalppaa WBbt:0005944,1.5973715651135005,5.0,3.130142109199701,0.020905630753627738
ABarpaaa WBbt:0006398,1.711469534050179,5.0,2.9214659685863875,0.029040841974316965
Cpapa WBbt:0005962,1.711469534050179,5.0,2.9214659685863875,0.029040841974316965
MSpppp WBbt:0006409,1.2550776583034648,4.0,3.1870537839124222,0.031961843102583626
ABarppaa WBbt:0006465,1.2550776583034648,4.0,3.1870537839124222,0.031961843102583626
MSappa WBbt:0006717,1.293110314615691,4.0,3.0933169079149985,0.03367491760896103
P12 WBbt:0004409,1.8255675029868577,5.0,2.7388743455497386,0.03367491760896103
Ear WBbt:0006370,1.293110314615691,4.0,3.0933169079149985,0.03367491760896103
Cpapp WBbt:0005897,1.7875348466746317,5.0,2.7971482677954773,0.03367491760896103
Cppa WBbt:0006168,1.7875348466746317,5.0,2.7971482677954773,0.03367491760896103
cephalic sensillum WBbt:0006920,1.7875348466746317,5.0,2.7971482677954773,0.03367491760896103
ABarappp WBbt:0006524,1.293110314615691,4.0,3.0933169079149985,0.03367491760896103
MSappp WBbt:0006125,1.293110314615691,4.0,3.0933169079149985,0.03367491760896103
ABalppap WBbt:0006112,1.3311429709279172,4.0,3.0049364248317127,0.035329047577136764
ABplpaap WBbt:0006077,1.3691756272401434,4.0,2.9214659685863875,0.039239063246752866
ABplpaaa WBbt:0006315,1.3691756272401434,4.0,2.9214659685863875,0.039239063246752866
MSpapp WBbt:0006201,1.3691756272401434,4.0,2.9214659685863875,0.039239063246752866
ABprpappp WBbt:0005847,1.4072082835523696,4.0,2.8425074288948635,0.04186500764067157
hyp5 WBbt:0004685,1.9396654719235362,5.0,2.5777640899291656,0.04186500764067157
ABplppaa WBbt:0006170,1.4452409398645958,4.0,2.7677046018186826,0.04595804856493052
ABplppap WBbt:0006028,1.4452409398645958,4.0,2.7677046018186826,0.04595804856493052
ABprpappa WBbt:0006088,1.4452409398645958,4.0,2.7677046018186826,0.04595804856493052
hyp4 WBbt:0004687,2.015730784547989,5.0,2.4804899733280648,0.04700500223296183
ABpraaaa WBbt:0006442,1.483273596176822,4.0,2.696737817156665,0.048608578488557375
